genome	dnaG	gyrB	rpoB	u_dnaG	u_gyrB	u_rpoB	n_dnaG	n_gyrB	n_rpoB	rho	ab	filter.min.ab	domain	phylum	class	order	family	genus	species	mgyg	num.anno	redundant	nice_name	nr	nice.species
GUT_GENOME001003	GUT_GENOME101082_00200	GUT_GENOME101082_02583	GUT_GENOME001189_02224	0.0387459078455636	0.0536119397662029	0.353218502308913	0	0	3	0.647766606217549	0.14852544997356	FALSE	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Marinifilaceae	Butyricimonas	Butyricimonas sp002161485	MGYG-HGUT-00183	2502	TRUE	Butyricimonas sp.	FALSE	Butyricimonas sp.
GUT_GENOME000219	GUT_GENOME000219_02568	GUT_GENOME000327_01947	GUT_GENOME000327_02053	0.0418030324994464	0.0713552662486554	0.231503066005664	2	2	9	0.66712017674886	0.114887121584589	FALSE	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Anaerostipes	Anaerostipes sp000508985	MGYG-HGUT-00052	2501	TRUE	Anaerostipes sp.	FALSE	Anaerostipes sp.
GUT_GENOME000655	GUT_GENOME258721_01561	GUT_GENOME251721_01885	GUT_GENOME000655_00673	1.56105027727965	1.00846540970928	8.81180280558191	34	14	485	0.85910721064535	3.79377283085695	FALSE	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Tannerellaceae	Parabacteroides	Parabacteroides johnsonii	MGYG-HGUT-00138	2494	TRUE	Parabacteroides johnsonii	FALSE	P. johnsonii
GUT_GENOME000139	GUT_GENOME000139_02994	GUT_GENOME000139_01280	GUT_GENOME000139_01183	0.00369586955445	0.00579551633481219	0.0751705399367133	0	0	1	0.657992562129739	0.0282206419419918	FALSE	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Blautia_A	Blautia_A hydrogenotrophica	MGYG-HGUT-00035	2489	TRUE	Blautia_A hydrogenotrophica	FALSE	B. hydrogenotrophica
GUT_GENOME001506	GUT_GENOME001506_00794	GUT_GENOME015599_00366	GUT_GENOME000295_02780	0.538509427164763	1.79460064068833	9.02777246837721	13	98	490	0.81475680449306	3.7869608454101	FALSE	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Roseburia		MGYG-HGUT-00245	2488	TRUE	Roseburia sp.	FALSE	Roseburia sp.
GUT_GENOME161370	GUT_GENOME000583_00626	GUT_GENOME000583_00832	GUT_GENOME000583_01813	0.0270740905887506	0.0265091373303217	1.29023196462856	1	1	68	0.625260109296101	0.447938397515877	FALSE	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Blautia		MGYG-HGUT-02738	2482	TRUE	Blautia sp.	FALSE	Blautia sp.
GUT_GENOME000131	GUT_GENOME000676_02767	GUT_GENOME000676_00398	GUT_GENOME001709_00905	2.04768533277586	5.65342341573843	26.3993745057286	87	382	1190	0.848650997723927	11.3668277514143	TRUE	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Blautia_A	Blautia_A sp900066205	MGYG-HGUT-00031	2478	FALSE	Blautia_A sp.	TRUE	Blautia sp.
GUT_GENOME001046	GUT_GENOME165490_00638	GUT_GENOME001046_02806	GUT_GENOME165490_02252	0.00120270389277001	0.00430793632009539	0.00493903462840106	0	0	0	0.611382935532333	0.00348322494708882	FALSE	Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Holdemania	Holdemania filiformis	MGYG-HGUT-00192	2471	TRUE	Holdemania filiformis	FALSE	H. filiformis
GUT_GENOME199120	GUT_GENOME199120_02471	GUT_GENOME199120_01391	GUT_GENOME110741_00582	0.00609387644265933	0.00851887051398121	0.026824050123775	0	0	0	0.647028100269673	0.0138122656934718	FALSE	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Eisenbergiella		MGYG-HGUT-03063	2460	TRUE	Eisenbergiella sp.	FALSE	Eisenbergiella sp.
GUT_GENOME096185	GUT_GENOME096185_00323	GUT_GENOME096185_02022	GUT_GENOME096185_01688	22.5938476721903	10.9082158699972	21.9914691722182	982	632	957	0.757784657787885	18.4978442381352	TRUE	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides fluxus	MGYG-HGUT-01370	2445	FALSE	Bacteroides fluxus	TRUE	B. fluxus
GUT_GENOME000271	GUT_GENOME000271_03623	GUT_GENOME000271_01306	GUT_GENOME000271_00968	0.00810811480434806	0.355251386224873	2.22936592986013	0	8	162	0.547017816677431	0.86424181029645	FALSE	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	Pseudoflavonifractor	Pseudoflavonifractor capillosus	MGYG-HGUT-00071	2431	TRUE	Pseudoflavonifractor capillosus	FALSE	P. capillosus
GUT_GENOME001598	GUT_GENOME001159_00006	GUT_GENOME001598_02787	GUT_GENOME001261_03303	1.01463356267544	0.375126834877295	14.0041988270991	21	1	920	0.556822343047905	5.13131974155061	FALSE	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Blautia_A	Blautia_A obeum_B	MGYG-HGUT-00252	2426	TRUE	Blautia_A obeum_B	FALSE	B. obeum B
GUT_GENOME096534	GUT_GENOME096534_02715	GUT_GENOME096534_03572	GUT_GENOME096534_02721	0.019587957462235	0.0219595925878223	0.238812953646416	1	1	16	0.634419816404673	0.0934535012321578	FALSE	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	Fournierella	Fournierella massiliensis	MGYG-HGUT-01527	2412	TRUE	Fournierella massiliensis	FALSE	F. massiliensis
GUT_GENOME000231	GUT_GENOME000231_00233	GUT_GENOME118228_02016	GUT_GENOME000231_02314	7.04572528109295	10.4477845133657	47.3160522585403	440	623	1325	0.958996679707107	21.6031873509997	TRUE	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides sp002491635	MGYG-HGUT-00057	2408	FALSE	Bacteroides sp.	TRUE	Bacteroides sp.
GUT_GENOME000479	GUT_GENOME000479_02516	GUT_GENOME000479_02193	GUT_GENOME000479_02623	0.00282595528129857	0.0132420141974685	0.449966632707344	0	0	23	0.595600108972915	0.15534486739537	FALSE	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	UBA7160		MGYG-HGUT-00092	2399	TRUE	UBA7160 sp. (Lachnospiraceae family)	FALSE	UBA7160 sp.
GUT_GENOME000727	GUT_GENOME000727_01487	GUT_GENOME000727_03237	GUT_GENOME000727_03354	0.0328940097122755	0.0908439843941474	0.387612899339224	1	8	12	0.658311958474896	0.170450297815216	FALSE	Bacteria	Firmicutes_A	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium paraputrificum	MGYG-HGUT-00151	2372	TRUE	Clostridium paraputrificum	FALSE	C. paraputrificum
GUT_GENOME096063	GUT_GENOME096063_00519	GUT_GENOME096063_00828	GUT_GENOME001418_01799	1.8686502532897	5.22866800062321	16.0918879972308	75	194	558	0.731431917398274	7.7297354170479	TRUE	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides fragilis	MGYG-HGUT-01337	2369	FALSE	Bacteroides fragilis	TRUE	B. fragilis
GUT_GENOME140345	GUT_GENOME140345_00333	GUT_GENOME140345_03291	GUT_GENOME007693_01966	0.000458417336268267	0.00700543451964208	0.354591820030219	0	0	8	0.601730975482882	0.120685223962043	FALSE	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	UBA7182		MGYG-HGUT-02304	2369	TRUE	UBA7182 sp. (Lachnospiraceae family)	FALSE	UBA7182 sp.
GUT_GENOME143525	GUT_GENOME143525_00322	GUT_GENOME143525_01257	GUT_GENOME143525_00574	0.00531557891945319	0.0117611971531866	0.244362064802809	0	0	8	0.643072360399192	0.0871462802918163	FALSE	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Clostridium_Q	Clostridium_Q saccharolyticum	MGYG-HGUT-02483	2367	TRUE	Clostridium_Q saccharolyticum	FALSE	C. saccharolyticum
GUT_GENOME142496	GUT_GENOME142496_02209	GUT_GENOME142496_01944	GUT_GENOME142496_00737	0.00708923236182208	0.00565528912880542	0.109653606481705	0	0	3	0.62888551522208	0.0407993759907775	FALSE	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Dorea	Dorea faecis	MGYG-HGUT-02393	2351	TRUE	Dorea faecis	FALSE	D. faecis
GUT_GENOME096546	GUT_GENOME096546_02186	GUT_GENOME096546_00482	GUT_GENOME096546_02190	0.00499676691407474	0.00961224339976647	0.0133856122629483	0	0	0	0.644656120739939	0.00933154085892984	FALSE	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Acutalibacteraceae	Acutalibacter	Acutalibacter timonensis	MGYG-HGUT-01539	2349	TRUE	Acutalibacter timonensis	FALSE	A. timonensis
GUT_GENOME096033	GUT_GENOME096033_03199	GUT_GENOME143604_00962	GUT_GENOME151017_00820	0.310760253689809	0.211953205146036	0.725895602764961	6	5	15	0.647338401608344	0.416203020533602	FALSE	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium_A	Fusobacterium_A ulcerans	MGYG-HGUT-01327	2329	TRUE	Fusobacterium_A ulcerans	FALSE	F. ulcerans
GUT_GENOME000629	GUT_GENOME000629_00123	GUT_GENOME015416_02461	GUT_GENOME272761_00964	0.0593251084774478	0.0670350163630118	1.51024537844014	1	0	104	0.623663172915134	0.5455351677602	FALSE	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Agathobacter	Agathobacter sp000434275	MGYG-HGUT-00136	2327	TRUE	Agathobacter sp.	FALSE	Agathobacter sp.
GUT_GENOME001105	GUT_GENOME001105_00156	GUT_GENOME001105_01536	GUT_GENOME001677_01334	0.00221911612196956	0.0540063747451449	0.556863256378122	0	1	13	0.593289984066033	0.204362915748412	FALSE	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	UBA9502		MGYG-HGUT-00194	2323	TRUE	UBA9502 sp. (Lachnospiraceae family)	FALSE	UBA9502 sp.
GUT_GENOME095993	GUT_GENOME283609_01546	GUT_GENOME095993_02255	GUT_GENOME095993_01193	0.186159512815641	1.38396390629038	3.39426153374277	0	25	196	0.774004383212835	1.65479498428293	FALSE	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Coprococcus_B	Coprococcus_B comes	MGYG-HGUT-01315	2316	TRUE	Coprococcus_B comes	FALSE	C. comes
GUT_GENOME001261	GUT_GENOME001261_02000	GUT_GENOME001261_03239	GUT_GENOME001261_03303	0.223671582715944	1.54877051132783	14.0041988270991	0	56	920	0.715295027460219	5.25888030704762	FALSE	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Blautia_A	Blautia_A obeum	MGYG-HGUT-00212	2312	TRUE	Blautia_A obeum	FALSE	B. obeum
GUT_GENOME141226	GUT_GENOME141226_01891	GUT_GENOME141226_00006	GUT_GENOME141226_02152	0.00351250244900803	0.0225745950776908	0.285582579951698	0	0	13	0.631546251173656	0.103889892492799	FALSE	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	Intestinimonas	Intestinimonas butyriciproducens	MGYG-HGUT-02340	2307	TRUE	Intestinimonas butyriciproducens	FALSE	I. butyriciproducens
GUT_GENOME207228	GUT_GENOME207228_02847	GUT_GENOME232082_03538	GUT_GENOME207228_01120	0.0941557092765953	0.364679559751664	1.58599250476893	2	7	25	0.622167906359404	0.681609257932396	FALSE	Bacteria	Firmicutes_A	Clostridia	Clostridiales	Clostridiaceae	Clostridium		MGYG-HGUT-03114	2301	TRUE	Clostridium sp.	FALSE	Clostridium sp.
GUT_GENOME099050	GUT_GENOME099050_00762	GUT_GENOME095520_02599	GUT_GENOME096166_01265	0.107441153563617	0.165361973233137	0.486892436031694	0	3	8	0.681868806551435	0.253231854276149	FALSE	Bacteria	Desulfobacterota_A	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	Bilophila		MGYG-HGUT-01631	2293	TRUE	Bilophila sp.	FALSE	Bilophila sp.
GUT_GENOME096206	GUT_GENOME096206_00346	GUT_GENOME096206_03047	GUT_GENOME096206_00710	0.00760943036495859	0.00255795625075628	0.275738065102802	0	0	13	0.635332392228571	0.0953018172395056	FALSE	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Faecalicatena	Faecalicatena glycyrrhizinilyticum	MGYG-HGUT-01379	2281	TRUE	Faecalicatena glycyrrhizinilyticum	FALSE	F. glycyrrhizinilyticum
GUT_GENOME153241	GUT_GENOME097946_00625	GUT_GENOME061059_01724	GUT_GENOME227599_01649	0.0846217577038476	0.623043252058726	2.74636337027004	5	34	98	0.643050553830501	1.1513427933442	FALSE	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Blautia		MGYG-HGUT-02598	2276	TRUE	Blautia sp.	FALSE	Blautia sp.
GUT_GENOME096257	GUT_GENOME096257_00703	GUT_GENOME096257_02671	GUT_GENOME096257_02993	0.0268775481953565	0.116433788932292	0.6012831056629	0	4	27	0.708153028468066	0.248198147596849	FALSE	Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelatoclostridiaceae	Erysipelatoclostridium	Erysipelatoclostridium ramosum	MGYG-HGUT-01400	2271	TRUE	Erysipelatoclostridium ramosum	FALSE	E. ramosum
GUT_GENOME001056	GUT_GENOME001056_02539	GUT_GENOME001056_02920	GUT_GENOME001056_02077	0.125870023559372	0.216627109012698	0.570181035588914	0	0	5	0.780429267981983	0.304226056053661	FALSE	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	KLE1615	KLE1615 sp900066985	MGYG-HGUT-00193	2269	TRUE	KLE1615 sp900066985 (Lachnospiraceae family)	FALSE	KLE1615 sp.
GUT_GENOME142458	GUT_GENOME142458_01652	GUT_GENOME142458_00005	GUT_GENOME142458_02433	0.0277893727804233	0.0329081555868843	0.286239080159169	1	2	6	0.656330040595384	0.115645536175492	FALSE	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus_F	Lactobacillus_F plantarum	MGYG-HGUT-02386	2263	TRUE	Lactobacillus_F plantarum	FALSE	L. plantarum
GUT_GENOME096174	GUT_GENOME096174_00040	GUT_GENOME239725_00077	GUT_GENOME239725_02793	4.43667130332694	5.10160728946227	20.6835281332049	170	180	390	0.756011720393087	10.0739355753314	TRUE	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides_A	Bacteroides_A plebeius	MGYG-HGUT-01364	2262	FALSE	Bacteroides_A plebeius	TRUE	B. plebeius
GUT_GENOME027824	GUT_GENOME027824_01684	GUT_GENOME094660_02066	GUT_GENOME094660_02113	0.0275472081930442	0.499836991455888	2.59512695394389	0	13	151	0.571702285932159	1.04083705119761	FALSE	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Clostridium_M		MGYG-HGUT-00774	2258	TRUE	Clostridium_M sp.	FALSE	Clostridium sp.
GUT_GENOME140233	GUT_GENOME057686_02008	GUT_GENOME096402_00570	GUT_GENOME140233_00401	0.020238003965253	0.245965282747612	1.82283474016263	0	2	113	0.566418830451433	0.696346008958498	FALSE	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Eubacterium_I	Eubacterium_I ramulus_A	MGYG-HGUT-02278	2256	TRUE	Eubacterium_I ramulus_A	FALSE	E. ramulus A
GUT_GENOME000189	GUT_GENOME000189_02165	GUT_GENOME109102_02265	GUT_GENOME276949_00847	0.0425807464030071	1.70127655455734	5.60767643126101	3	102	224	0.630704910835286	2.45051124407379	FALSE	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides_A	Bacteroides_A sp900066455	MGYG-HGUT-00043	2255	TRUE	Bacteroides_A sp.	FALSE	Bacteroides sp.
GUT_GENOME061051	GUT_GENOME061051_01007	GUT_GENOME061051_00795	GUT_GENOME061051_00163	0.0095840916695775	0.0188912131642199	0.0220184481516158	0	0	2	0.653466320398675	0.0168312509951377	FALSE	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Cellulosilyticaceae	Niameybacter		MGYG-HGUT-00989	2247	TRUE	Niameybacter sp.	FALSE	Niameybacter sp.
GUT_GENOME001757	GUT_GENOME001757_00065	GUT_GENOME001757_01835	GUT_GENOME001757_01642	0.00843013666622373	0.0217508700024601	0.389107580125627	0	0	29	0.631770108742079	0.13976286226477	FALSE	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Faecalicatena	Faecalicatena sp900066545	MGYG-HGUT-00268	2245	TRUE	Faecalicatena sp.	FALSE	Faecalicatena sp.
GUT_GENOME000767	GUT_GENOME000767_00082	GUT_GENOME000767_02074	GUT_GENOME000767_01443	0.0172416298209939	0.0261547606337332	0.585736727094819	0	0	29	0.673334255597936	0.209711039183182	FALSE	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Sellimonas	Sellimonas intestinalis	MGYG-HGUT-00159	2240	TRUE	Sellimonas intestinalis	FALSE	S. intestinalis
GUT_GENOME096511	GUT_GENOME096511_00711	GUT_GENOME096511_02112	GUT_GENOME096511_02534	0.00371259326162936	0.0031096302348672	0.0100267920387259	0	0	0	0.651559943311451	0.00561633851174082	FALSE	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Coprobacteraceae	Coprobacter	Coprobacter secundus	MGYG-HGUT-01512	2238	TRUE	Coprobacter secundus	FALSE	C. secundus
GUT_GENOME000662	GUT_GENOME000662_02656	GUT_GENOME000662_03159	GUT_GENOME000662_02552	0.00330739175315627	0.0224497587658813	0.559833342204729	0	0	19	0.62904844957475	0.195196830907922	FALSE	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae			MGYG-HGUT-00141	2238	TRUE	Lachnospiraceae family microbe	FALSE	
GUT_GENOME000269	GUT_GENOME000420_03200	GUT_GENOME225915_01114	GUT_GENOME000420_03128	0.0625979443645542	0.287054321405969	1.40122369663549	0	5	101	0.66143360858233	0.583625320802004	FALSE	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	Lawsonibacter	Lawsonibacter sp900066825	MGYG-HGUT-00070	2227	TRUE	Lawsonibacter sp.	FALSE	Lawsonibacter sp.
GUT_GENOME000122	GUT_GENOME000122_01156	GUT_GENOME000122_02063	GUT_GENOME000035_02244	0.248308025793993	3.02711283115767	62.3037359631198	5	182	1492	0.576478157633719	21.8597189400238	FALSE	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides finegoldii	MGYG-HGUT-00029	2223	TRUE	Bacteroides finegoldii	FALSE	B. finegoldii
GUT_GENOME000518	GUT_GENOME000518_00903	GUT_GENOME000518_03369	GUT_GENOME000518_01242	1.08138513035711	1.47082440819156	4.77943359969841	50	70	336	0.776963126542152	2.44388104608236	FALSE	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	Flavonifractor	Flavonifractor plautii	MGYG-HGUT-00099	2222	TRUE	Flavonifractor plautii	FALSE	F. plautii
GUT_GENOME140315	GUT_GENOME095001_00803	GUT_GENOME140315_02179	GUT_GENOME095001_02328	0.00603109630318526	0.00371513119806046	0.4109806687694	0	0	21	0.625584672805967	0.140242298756882	FALSE	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	TF01-11	TF01-11 sp001916135	MGYG-HGUT-02297	2221	TRUE	TF01-11 sp001916135 (Lachnospiraceae family)	FALSE	TF01-11 sp.
GUT_GENOME000623	GUT_GENOME000623_01706	GUT_GENOME000623_01455	GUT_GENOME000623_03000	0.196063215555804	0.536391897246156	5.78279782114146	10	28	260	0.633459119310481	2.17175097798114	FALSE	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Blautia_A	Blautia_A sp000433815	MGYG-HGUT-00133	2218	TRUE	Blautia_A sp.	FALSE	Blautia sp.
GUT_GENOME000624	GUT_GENOME000624_00839	GUT_GENOME000624_02767	GUT_GENOME099523_01142	0.00489709408814788	0.00801064289088443	0.0617563542017562	0	0	1	0.647596449170492	0.0248880303935962	FALSE	Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelatoclostridiaceae	KLE1796	KLE1796 sp001580115	MGYG-HGUT-00134	2212	TRUE	KLE1796 sp001580115 (Erysipelatoclostridiaceae family)	FALSE	KLE1796 sp.
GUT_GENOME111584	GUT_GENOME111584_01467	GUT_GENOME111584_02551	GUT_GENOME111584_00779	0.0117989440743376	0.0866010446046521	1.03931641564494	0	0	50	0.632421964110565	0.37923880144131	FALSE	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	TF01-11	TF01-11 sp000436755	MGYG-HGUT-01831	2210	TRUE	TF01-11 sp000436755 (Lachnospiraceae family)	FALSE	TF01-11 sp.
GUT_GENOME096538	GUT_GENOME096538_01948	GUT_GENOME096538_00375	GUT_GENOME096538_00916	0.0621885850490906	0.100119706990006	0.896304116947228	1	2	55	0.687582433013326	0.352870802995442	FALSE	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Clostridium_M	Clostridium_M sp001517625	MGYG-HGUT-01531	2207	TRUE	Clostridium_M sp.	FALSE	Clostridium sp.
GUT_GENOME140265	GUT_GENOME140265_00329	GUT_GENOME140265_01732	GUT_GENOME140265_02464	0.0228379899157782	0.0345555868000488	0.8469856445134	0	0	51	0.696417826927689	0.301459740409742	FALSE	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Blautia	Blautia sp000436935	MGYG-HGUT-02286	2205	TRUE	Blautia sp.	FALSE	Blautia sp.
GUT_GENOME096368	GUT_GENOME096368_03172	GUT_GENOME096368_02769	GUT_GENOME096368_01413	0.00229390181965012	0.00794662874311607	0.00412390716525481	0	0	0	0.653208154572337	0.00478814590934033	FALSE	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Butyricicoccaceae	Butyricicoccus	Butyricicoccus pullicaecorum	MGYG-HGUT-01434	2205	TRUE	Butyricicoccus pullicaecorum	FALSE	B. pullicaecorum
GUT_GENOME140264	GUT_GENOME140264_00831	GUT_GENOME140264_00161	GUT_GENOME140264_02506	0.0190666597293958	0.0147058797635695	0.15554379211419	0	0	5	0.643233437758959	0.0631054438690518	FALSE	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	CAG-95	CAG-95 sp900066375	MGYG-HGUT-02285	2184	TRUE	CAG-95 sp900066375 (Lachnospiraceae family)	FALSE	CAG-95 sp.
GUT_GENOME001341	GUT_GENOME143232_05094	GUT_GENOME239662_01870	GUT_GENOME239662_02044	16.0370487003096	11.374640829025	37.5887584919138	831	507	1093	0.676456028871703	21.6668160070828	TRUE	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides sp003545565	MGYG-HGUT-00224	2181	TRUE	Bacteroides sp.	FALSE	Bacteroides sp.
GUT_GENOME143632	GUT_GENOME143632_01268	GUT_GENOME143632_00001	GUT_GENOME143140_01243	0.00772711222808303	0.220808510726305	1.00614758142338	0	4	50	0.548633183582742	0.411561068125923	FALSE	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Gordonibacter	Gordonibacter pamelaeae	MGYG-HGUT-02487	2176	TRUE	Gordonibacter pamelaeae	FALSE	G. pamelaeae
GUT_GENOME239663	GUT_GENOME239663_00108	GUT_GENOME239663_00172	GUT_GENOME239663_00111	0.0343496512451854	0.0545381682018262	0.675903880828174	0	1	19	0.709208882584635	0.254930566758395	FALSE	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	Ruthenibacterium	Ruthenibacterium lactatiformans	MGYG-HGUT-03682	2168	TRUE	Ruthenibacterium lactatiformans	FALSE	R. lactatiformans
GUT_GENOME000250	GUT_GENOME001295_02388	GUT_GENOME147149_01495	GUT_GENOME000250_02043	12.1177930895069	5.91105501882938	12.6830465201403	771	359	764	0.764587054415756	10.2372982094922	TRUE	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Anaerostipes	Anaerostipes sp900066705	MGYG-HGUT-00065	2166	TRUE	Anaerostipes sp.	FALSE	Anaerostipes sp.
GUT_GENOME001677	GUT_GENOME001677_01425	GUT_GENOME001105_01536	GUT_GENOME001677_01334	0.00477953450770972	0.0540063747451449	0.556863256378122	0	1	13	0.582140610628766	0.205216388543659	FALSE	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	UBA9502		MGYG-HGUT-00259	2161	TRUE	UBA9502 sp. (Lachnospiraceae family)	FALSE	UBA9502 sp.
GUT_GENOME001208	GUT_GENOME283627_02287	GUT_GENOME283627_01875	GUT_GENOME283627_02256	0.145230610448407	0.542347708712574	1.67432291464002	1	7	51	0.709242000234662	0.787300411267	FALSE	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	CAG-81	CAG-81 sp900066535	MGYG-HGUT-00205	2157	TRUE	CAG-81 sp900066535 (Lachnospiraceae family)	FALSE	CAG-81 sp.
